"ID";"TotAreaM2";"WaterM2";"BuildUpM2";"OpenM2";"BRONnetwM";"accidents";"frequency";"BasisSchoolsAmsterdam";"BicyclePathsAmsterdamCrossings";"BronNetworkCrossings";"ChildDaycareAmsterdam2011";"HighAndUniAmsterdam2011";"OSMAlcoholBarsNightclubs";"OSMbikeBarriers2014";"OSMbusAndTramStops";"OSMcrossings";"OSMhostelsHotels";"OSMmotorwayJunctions";"OSMNetworkAmsterdamCrossings";"PriorityToRight";"SchoolsAmsterdam2011";"SecondarySchoolsAmsterdam2011";"SpecialSchoolsAmsterdam2011";"TrafficLightsAmsterdam"
4221;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4222;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4223;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4224;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4225;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4226;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4227;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4228;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4229;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4230;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4231;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4232;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4233;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4234;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4235;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4236;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4237;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4238;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4239;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4240;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4241;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4242;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4243;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4244;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4245;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4246;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4247;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4248;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4249;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4250;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4251;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4252;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4253;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4254;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4255;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4256;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4257;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4258;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4259;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4260;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4261;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4262;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4263;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4264;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4265;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4266;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4267;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4268;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4269;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4270;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4271;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4272;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4273;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4274;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4275;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4276;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4277;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4278;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4279;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4280;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4281;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4282;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4283;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4284;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4285;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4286;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4287;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4288;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4289;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4290;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4291;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4292;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4293;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4294;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4295;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4296;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4297;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4298;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4299;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4300;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4301;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4302;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4303;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4304;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4305;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4306;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4307;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4308;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4309;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4310;40000;0;0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4311;40000;12055,0036722;5072,27540832;22872,72;705,572878616;138,38188848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4312;40000;10223,0596016;14603,6275791;15173,31;163,726306303;19,8480756636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4313;40000;21292,0854118;3432,09055925;15275,82;504,805934168;503,787096192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4314;40000;910,892467101;10390,5988707;28698,51;210,985120103;172,35463205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4315;40000;1242,43053355;7278,82505133;31478,74;1131,97731679;414,329761451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4316;40000;5527,85566057;2621,56955831;31850,57;473,568014973;206,112243921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4317;40000;5505,61871226;2789,83115321;31704,55;365,455494084;134,100436952;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4318;40000;1529,14216249;1582,28629539;36888,57;213,622205574;110,387036718;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4319;40000;7299,04302262;2010,66946769;30690,29;463,297845132;468,846291404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4320;40000;1044,07646379;1673,94671025;37281,98;306,097601287;272,088838865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4321;40000;3491,79883348;1994,6657109;34513,54;842,017970582;375,359946311;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4322;40000;543,477317271;3240,52756913;36216;1354,12635346;179,842281842;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4323;40000;1811,95472618;6102,52536643;32085,52;1056,54791871;105,035351318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4324;40000;1965,91534079;4691,24792508;33342,84;957,688195002;237,337877872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4325;40000;845,388881908;78,4507749815;39076,16;625,067240209;105,729901524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4326;40000;6961,88878732;3131,83895665;29906,27;197,992243409;197,613882282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4327;40000;4466,8851798;19,9480995009;35513,17;181,556173169;182,99029306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4328;40000;81,5339565582;550,925106832;39367,54;769,567583679;203,625392998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4329;40000;842,932340055;3949,23964342;35207,83;358,178472558;219,061651734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4330;40000;3669,05527655;5937,32692441;30393,62;406,214481665;200,022957191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4331;40000;2774,01713463;391,819950914;36834,16;527,92159821;276,148063608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4332;40000;614,771166373;1794,95798882;37590,27;282,898539802;82,4635697966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4333;40000;14125,7668981;3179,00722594;22695,23;440,5505699;80,5658447484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4334;40000;2138,77288765;5263,77031286;32597,46;749,104175271;187,663833686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4335;40000;4271,83424768;12609,6328449;23118,53;773,483797941;259,930797067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4336;40000;4294,64831327;8866,19590891;26839,16;818,718619227;646,429659677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4337;40000;13495,6397883;2637,07784287;23867,28;663,624324507;383,887647358;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4338;40000;1846,86941517;1713,82012169;36439,31;654,070201949;369,684995333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4339;40000;8276,50031129;1802,34777522;29921,15;396,981246011;42,5724428552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4340;40000;11174,233716;2852,5808979;25973,19;430,294208039;229,366006539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4341;40000;1411,41659136;2981,10689735;35607,48;1572,3904659;300,520203169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4342;40000;34,5160186753;5679,08317;34286,4;625,960119188;45,3478369872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4343;40000;8267,58810748;2423,61151895;29308,8;635,085554665;534,002564881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4344;40000;312,166427073;83,1199762508;39604,71;319,767269822;227,080329354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4345;40000;657,286594099;1623,44385225;37719,27;985,938939226;309,519714499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4346;40000;3,45831425817;7192,65052846;32803,89;812,557532592;12,5020031164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4347;40000;4112,21878395;5548,77084637;30339,01;816,676312096;226,458093786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4348;40000;2485,44876774;4883,68555196;32630,87;700,515191235;133,771927496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4349;40000;7669,94154283;1466,90263075;30863,16;121,265435183;209,828168395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4350;40000;5959,88610553;298,067770972;33742,05;487,643856117;483,840822658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4351;40000;4183,9134279;1244,74187059;34571,34;246,209459048;243,299789884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4352;40000;3613,35502638;3787,37814168;32599,27;416,54250928;202,986468829;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4353;40000;862,728773051;8323,66743366;30813,6;237,747075902;259,983060823;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4354;40000;5037,60321342;963,30326766;33999,09;248,664425549;260,838727941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4355;40000;3876,99760345;7404,2708083;28718,73;75,5665274629;39,5799559377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4356;40000;4328,0648747;7197,18858426;28474,75;741,087342558;196,232659559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4357;40000;1820,68658473;7399,34866655;30779,96;1224,19741949;451,086187178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4358;40000;4674,79831813;3089,09256917;32236,11;648,909119086;326,309820042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4359;40000;13975,1135271;774,937853703;25249,95;373,783554774;356,877228651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4360;40000;5425,7892024;2510,50933011;32063,7;694,541180666;569,601794977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4361;40000;141,44309687;9410,62006218;30447,94;1232,41295009;2,67920473475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4362;40000;26,3211467296;7477,4082384;32496,27;1439,27478931;295,380159302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4363;40000;479,586155035;8456,30953962;31064,1;547,613050562;208,781591123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4364;40000;9534,7226898;5308,35656472;25156,92;567,004027903;762,915526444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4365;40000;2371,17895616;0,00720875003;37628,81;482,340772284;218,055522465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4366;40000;3193,69208482;6880,21715359;29926,09;775,522808499;206,582688609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4367;40000;1108,65729544;4032,36421557;34858,98;320,745140356;260,724475279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4368;40000;2145,27721638;4514,88767498;33339,84;404,836805628;14,3181106608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4369;40000;5578,20712112;602,988956309;33818,8;210,747802516;208,352544043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4370;40000;302,864919761;787,691380139;38909,44;260,374166189;239,769241941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4371;40000;1664,96755822;115,277268185;38219,76;73,8228556678;54,7913691516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4372;40000;7310,20462097;53,2117492577;32636,58;171,676203189;203,879318213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4373;40000;1983,01972786;12142,9255328;25874,05;367,606701319;223,159085272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4374;40000;95,0485844216;1958,77564971;37946,18;338,335585396;110,329397344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4375;40000;676,654182297;5545,05599907;33778,29;542,79400325;217,99579924;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4376;40000;9,95307670459;2271,61387761;37718,43;200,374949438;203,116579123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4377;40000;23203,7907093;2449,89889589;14346,31;146,240082369;159,060086915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4378;40000;3974,52581613;1605,09198577;34420,38;273,972738755;285,488717309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4379;40000;4648,59825578;242,310527022;35109,09;422,489083523;224,393934425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4380;40000;4613,56728921;5503,84464031;29882,59;356,240564237;92,0408077513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4381;40000;722,144188609;11586,9882021;27690,87;760,45764986;9,77723528127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4382;40000;4237,45778426;5484,22816691;30278,31;950,098004803;387,235910669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4383;40000;187,893264268;833,927536563;38978,18;629,158645692;89,8848998302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4384;40000;13567,4390719;392,500008982;26040,06;699,391353533;660,672642137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4385;40000;3387,04955518;5802,51274576;30810,44;784,555004752;225,222413552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4386;40000;3457,40186528;493,609769997;36048,99;933,500551654;542,909273885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4387;40000;13101,4930385;3153,82104878;23744,69;615,289601494;393,395850037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4388;40000;1067,02318976;1433,09324648;37499,88;153,910102035;103,730796267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4389;40000;8222,48224982;2614,70463367;29162,81;828,788611714;194,943320656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4390;40000;1944,48625283;2937,17967063;35118,33;878,56336774;55,8453778101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4391;40000;1725,33242191;340,2755613;37934,39;167,519973255;116,656441938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4392;40000;2092,65273797;6720,74074941;31186,61;783,97210773;121,096148816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4393;40000;5737,8202739;335,457937747;33926,72;312,880831621;239,853461477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4394;40000;4275,18963239;31,8903272051;35692,92;228,644817294;225,223795746;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4395;40000;1849,17994399;1261,1552408;36889,66;206,46376382;206,499031348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4396;40000;1757,20672483;468,703809148;37774,09;164,545825948;177,170439837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4397;40000;2629,27670216;303,11166517;37067,61;228,227481309;229,885526625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4398;40000;317,436325925;5036,13479799;34646,43;400,028138108;200,012658512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4399;40000;1700,33729529;1321,22077588;36978,44;289,394974046;295,580535433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4400;40000;5519,71253878;4766,01967608;29714,27;355,96837276;126,629820613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4401;40000;1473,50386443;9496,31569969;29030,18;921,122520946;439,473954785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4402;40000;1934,40287872;3786,86116821;34278,74;987,117626997;783,657442341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4403;40000;328,131001511;9044,55119807;30627,32;953,923110185;257,981124251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4404;40000;3587,17202567;7612,93114648;28799,9;842,838241863;377,09503998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4405;40000;16984,8350577;700,46896587;22314,7;483,073346477;190,514868849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4406;40000;7460,54010555;714,711397278;31824,75;286,146858991;284,635087824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4407;40000;3858,58265672;4630,10088602;31511,32;724,422180706;137,822735187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4408;40000;915,003841176;13927,1527654;25157,84;1018,64658624;84,3005000553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4409;40000;6032,78609817;3720,56562154;30246,65;734,392414931;572,119896071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4410;40000;964,968098748;8223,25062357;30811,78;1082,22356112;47,5045582444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4411;40000;13082,773882;2181,44494803;24735,78;828,359671296;466,053734391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4412;40000;2617,62731716;8295,99943071;29086,37;1061,00893181;10,1457182289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4413;40000;4613,97849943;5368,07124988;30017,95;974,688278709;245,787887655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4414;40000;7754,94884954;537,202272835;31707,85;1032,82636262;32,5808874689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4415;40000;0;14063,6597545;25936,34;787,138912036;194,69211263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4416;40000;0;3075,23130749;36924,77;950,487574077;320,57492615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4417;40000;0;1037,62221805;38962,38;201,792914829;202,182162436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4418;40000;0;20148,5354182;19851,46;357,657307591;27,7973469409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4419;40000;0;5047,16922457;34952,83;741,246033059;256,637176126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4420;40000;0;5,59536640029;39994,4;1265,45229835;73,2735662763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4421;40000;0;1893,58338671;38106,42;810,5057191;244,030607873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4422;40000;0;4051,89628849;35948,1;400,014023575;200,040306959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4423;40000;0;1559,36344799;38440,64;287,6237566;200,310130624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4424;40000;0;4311,29671652;35688,7;262,405269251;240,628437982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4425;40000;0;12099,6923478;27900,31;992,533729435;272,662997261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4426;40000;0;7877,28624111;32122,71;716,745212147;441,760121561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4427;40000;0;7727,72827715;32272,27;900,700044887;128,432524851;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4428;40000;0;4016,64389247;35983,36;1092,35870308;108,378936565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4429;40000;0;214,573500271;39785,43;232,960504456;207,705955507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4430;40000;0;24482,4285548;15517,57;4,24471959034;64,6347297127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4431;40000;0;7959,04411022;32040,96;1210,39085478;633,609896205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4432;40000;0;7310,5972647;32689,4;963,970360663;367,025461305;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4433;40000;0;5179,42808153;34820,57;901,499862376;225,897819331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
